No,Current distance,Vr Ori SSM,Speed,Mode SSM ori,Mode Collab,x,y,z,rx,ry,rz
307,1208.69,0,250,2,3,415.913,-387.594,113.834,-179.404,-2.8386,10.0903
308,1208.69,0,250,2,3,415.912,-387.589,114.435,-179.403,-2.8388,10.0902
309,1208.69,0,250,2,3,415.912,-387.589,115.276,-179.4027,-2.839,10.0899
310,1208.69,0,250,2,3,415.913,-387.594,116.079,-179.4038,-2.8387,10.0898
311,1208.69,0,250,2,3,415.912,-387.592,116.914,-179.403,-2.8385,10.0895
312,1208.69,0,250,2,3,415.915,-387.592,117.517,-179.4034,-2.8395,10.0894
313,1208.69,0,250,2,3,415.913,-387.594,118.359,-179.4039,-2.8388,10.0896
314,1208.69,0,250,2,3,415.915,-387.593,118.999,-179.4036,-2.8395,10.0897
315,1208.69,0,250,2,3,415.915,-387.594,119.639,-179.4038,-2.8393,10.0882
316,1208.69,0,250,2,3,415.918,-387.596,120.421,-179.4044,-2.8397,10.0897
317,1208.69,0,250,2,3,415.913,-387.591,120.772,-179.4032,-2.8388,10.0902
318,1208.69,0,250,2,3,415.916,-387.595,120.803,-179.4041,-2.8395,10.0882
319,1208.69,0,250,2,3,415.916,-387.595,120.803,-179.4041,-2.8395,10.0882
320,1208.69,0,250,2,3,415.916,-387.596,120.809,-179.4037,-2.8393,10.0882
321,802.1,0,250,3,4,415.917,-387.595,121.358,-179.404,-2.84,10.0878
322,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
323,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
324,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
325,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
326,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
327,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
328,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
329,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
330,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
331,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
332,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
333,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
334,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
335,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
336,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
337,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
338,865.04,0,250,3,4,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
339,1022.32,0,250,2,3,415.912,-387.594,145.8,-179.4037,-2.8386,10.0882
340,1070.7,0,250,2,3,415.914,-387.595,174.235,-179.4038,-2.839,10.0881
341,1399.55,0,250,2,3,415.915,-387.594,208.922,-179.404,-2.8394,10.0883
342,1399.55,0,250,2,3,415.91,-387.591,243.921,-179.4036,-2.8384,10.0895
343,1317.88,0,250,2,3,415.911,-387.589,244.801,-179.4027,-2.8388,10.0884
344,1317.88,0,250,2,3,415.913,-387.59,275.838,-179.4022,-2.8391,10.0868
345,1317.88,0,250,2,3,415.911,-387.591,276.676,-179.4031,-2.8388,10.0878
346,1317.88,0,250,2,3,415.911,-387.589,277.482,-179.4033,-2.8393,10.0884
347,1317.88,0,250,2,3,415.911,-387.588,278.116,-179.4022,-2.839,10.0881
348,1317.88,0,250,2,3,415.912,-387.588,278.915,-179.4017,-2.8391,10.0866
349,1317.88,0,250,2,3,415.911,-387.591,279.762,-179.4036,-2.8393,10.0876
350,1322.43,0,500,2,3,415.913,-387.591,280.562,-179.4033,-2.8395,10.0883
351,1322.43,0,500,2,3,415.911,-387.59,314.075,-179.4024,-2.8387,10.0877
352,1322.43,0,500,2,3,415.909,-387.588,337.838,-179.4023,-2.8386,10.0866
353,1317.88,0,500,2,3,415.907,-387.582,338.64,-179.4015,-2.8391,10.0875
354,1317.88,0,500,2,3,415.907,-371.312,345.8,-179.4012,-2.8385,10.0854
355,1317.88,0,500,2,3,415.911,-370.705,345.797,-179.4001,-2.8387,10.0871
356,1317.88,0,500,2,3,415.911,-369.908,345.802,-179.4011,-2.8393,10.0859
357,1317.88,0,500,2,3,415.912,-369.069,345.799,-179.401,-2.8393,10.0858
358,1317.88,0,500,2,3,415.909,-368.271,345.802,-179.4011,-2.8393,10.0868
359,1317.88,0,500,2,3,415.907,-367.627,345.803,-179.4008,-2.8388,10.0873
360,1317.88,0,500,2,3,415.905,-366.748,345.805,-179.4009,-2.839,10.0861
361,1317.88,0,500,2,3,415.907,-365.95,345.8,-179.4003,-2.8386,10.0857
362,1317.88,0,500,2,3,415.909,-365.109,345.807,-179.4017,-2.8396,10.0864
363,1317.88,0,500,2,3,415.913,-364.306,345.801,-179.4012,-2.8392,10.0868
364,1317.88,0,500,2,3,415.911,-363.466,345.8,-179.4009,-2.8391,10.0875
365,1317.88,0,500,2,3,415.907,-362.903,345.797,-179.4004,-2.8383,10.0868
366,1317.88,0,500,2,3,415.907,-362.584,345.797,-179.4,-2.8387,10.0871
367,1317.88,0,500,2,3,415.907,-362.584,345.797,-179.4,-2.8387,10.0871
368,1317.88,0,500,2,3,415.903,-362.58,345.796,-179.3999,-2.8386,10.0871
369,1317.88,0,500,2,3,415.913,-362.207,345.795,-179.3999,-2.8393,10.0879
370,1317.88,0,500,2,3,415.911,-361.426,345.796,-179.3995,-2.839,10.0868
371,1317.88,0,500,2,3,415.908,-360.585,345.798,-179.4006,-2.8384,10.0883
372,1317.88,0,500,2,3,415.911,-359.945,345.796,-179.3999,-2.839,10.0876
373,1317.88,0,500,2,3,415.912,-359.108,345.799,-179.4004,-2.8395,10.087
374,1317.88,0,500,2,3,415.906,-358.507,345.802,-179.4003,-2.8391,10.0873
375,1317.88,0,500,2,3,415.912,-357.668,345.797,-179.4002,-2.8392,10.0875
376,1317.88,0,500,2,3,415.905,-356.829,345.797,-179.3996,-2.8389,10.0869
377,1317.88,0,500,2,3,415.909,-355.992,345.799,-179.4003,-2.8395,10.0871
378,1317.88,0,500,2,3,415.911,-355.186,345.798,-179.4002,-2.8395,10.0871
379,1317.88,0,500,2,3,415.907,-354.349,345.796,-179.4004,-2.8383,10.0872
380,1317.88,0,500,2,3,415.906,-353.747,345.797,-179.3997,-2.839,10.0863
381,1317.88,0,500,2,3,415.911,-352.906,345.795,-179.3995,-2.839,10.0874
382,1317.88,0,500,2,3,415.91,-352.109,345.799,-179.4009,-2.8386,10.0873
383,1317.88,0,500,2,3,415.908,-351.266,345.802,-179.4012,-2.839,10.0884
384,1317.88,0,500,2,3,415.907,-350.469,345.799,-179.4001,-2.8384,10.0862
385,1317.88,0,500,2,3,415.906,-349.826,345.796,-179.3998,-2.838,10.0871
386,1317.88,0,500,2,3,415.907,-349.032,345.799,-179.4007,-2.8387,10.0871
387,1317.88,0,500,2,3,415.906,-348.187,345.8,-179.4,-2.8384,10.0869
388,1317.88,0,500,2,3,415.908,-347.388,345.802,-179.4009,-2.8391,10.0877
389,1317.88,0,500,2,3,415.907,-346.752,345.798,-179.4007,-2.8388,10.0865
390,1317.88,0,500,2,3,415.904,-345.95,345.798,-179.4005,-2.8388,10.0873
391,1317.88,0,500,2,3,415.906,-345.105,345.796,-179.3999,-2.8386,10.0878
392,1317.88,0,500,2,3,415.91,-344.509,345.8,-179.4008,-2.8391,10.0864
393,1317.88,0,500,2,3,415.905,-343.671,345.797,-179.4002,-2.8389,10.0861
394,1317.88,0,500,2,3,415.906,-342.87,345.803,-179.4009,-2.8395,10.0878
395,1317.88,0,500,2,3,415.905,-342.23,345.796,-179.3997,-2.8385,10.0874
396,1317.88,0,500,2,3,415.909,-341.426,345.8,-179.4003,-2.8391,10.0877
397,1317.88,0,500,2,3,415.907,-340.589,345.796,-179.3998,-2.8391,10.0862
398,1317.88,0,500,2,3,415.907,-339.749,345.798,-179.4008,-2.8386,10.0875
399,1317.88,0,500,2,3,415.905,-338.906,345.798,-179.3999,-2.8382,10.0867
400,1317.88,0,500,2,3,415.91,-338.11,345.795,-179.4001,-2.8386,10.0871
401,1317.88,0,500,2,3,415.903,-337.612,345.799,-179.4003,-2.8384,10.0862
402,1317.88,0,500,2,3,415.906,-337.585,345.794,-179.3997,-2.8379,10.0865
403,1317.88,0,500,2,3,415.902,-337.581,345.793,-179.3995,-2.8378,10.0865
404,1317.88,0,500,2,3,415.909,-337.361,345.792,-179.3997,-2.8385,10.0855
405,1317.88,0,500,2,3,415.905,-336.629,345.793,-179.3989,-2.8379,10.0867
406,1317.88,0,500,2,3,415.904,-336.03,345.791,-179.3989,-2.8378,10.0861
407,1317.88,0,500,2,3,415.906,-334.948,345.79,-179.3992,-2.8374,10.0868
408,1317.88,0,500,2,3,415.904,-334.351,345.794,-179.3999,-2.8377,10.0862
409,1317.88,0,500,2,3,415.905,-333.512,345.793,-179.3993,-2.8376,10.0863
410,1317.88,0,500,2,3,415.905,-332.91,345.797,-179.4,-2.838,10.0865
411,1317.88,0,500,2,3,415.908,-332.066,345.794,-179.3995,-2.8379,10.0874
412,1317.88,0,500,2,3,415.905,-331.07,345.792,-179.3996,-2.8373,10.086
413,1317.88,0,500,2,3,415.906,-330.228,345.794,-179.3997,-2.8378,10.0869
414,1317.88,0,500,2,3,415.908,-329.429,345.792,-179.3996,-2.838,10.0868
415,1317.88,0,500,2,3,415.907,-328.592,345.8,-179.4004,-2.8389,10.0856
416,1317.88,0,500,2,3,415.905,-327.948,345.793,-179.3991,-2.8379,10.0855
417,1317.88,0,500,2,3,415.911,-327.35,345.796,-179.4001,-2.8386,10.0865
418,1317.88,0,500,2,3,415.905,-326.512,345.789,-179.3985,-2.8378,10.0853
419,1317.88,0,500,2,3,415.909,-325.669,345.795,-179.4002,-2.838,10.0878
420,1317.88,0,500,2,3,415.906,-324.867,345.795,-179.3996,-2.8379,10.0863
421,1317.88,0,500,2,3,415.904,-324.029,345.794,-179.3989,-2.8378,10.0859
422,1317.88,0,500,2,3,415.907,-323.23,345.793,-179.4004,-2.8378,10.0873
423,1317.88,0,500,2,3,415.908,-322.387,345.791,-179.3996,-2.8377,10.0877
424,1317.88,0,500,2,3,415.904,-321.592,345.797,-179.3999,-2.8383,10.0863
425,1317.88,0,500,2,3,415.906,-320.745,345.793,-179.3992,-2.8382,10.0875
426,1317.88,0,500,2,3,415.905,-319.951,345.798,-179.4003,-2.838,10.0868
427,1317.88,0,500,2,3,415.901,-319.312,345.794,-179.3998,-2.8377,10.0854
428,1317.88,0,500,2,3,415.905,-318.51,345.798,-179.4002,-2.8384,10.0856
429,1317.88,0,500,2,3,415.906,-318.073,345.796,-179.4002,-2.838,10.0868
430,1317.88,0,500,2,3,415.906,-317.233,345.791,-179.3996,-2.838,10.0858
431,1317.88,0,500,2,3,415.905,-316.629,345.794,-179.3992,-2.8377,10.0864
432,1317.88,0,500,2,3,415.908,-315.785,345.795,-179.3992,-2.8383,10.0863
433,1317.88,0,500,2,3,415.905,-315.19,345.799,-179.3999,-2.8388,10.086
434,1317.88,0,500,2,3,415.902,-314.35,345.791,-179.3991,-2.8372,10.0858
435,1317.88,0,500,2,3,415.904,-313.512,345.792,-179.3993,-2.8379,10.0858
436,1317.88,0,500,2,3,415.909,-312.789,345.797,-179.3996,-2.8385,10.0868
437,1317.88,0,500,2,3,415.907,-312.587,345.794,-179.4001,-2.8378,10.0872
438,1317.88,0,500,2,3,415.907,-312.587,345.794,-179.4001,-2.8378,10.0872
439,1317.88,0,500,2,3,415.909,-312.552,345.794,-179.4,-2.8378,10.0883
440,1317.88,0,500,2,3,415.906,-312.027,345.797,-179.4001,-2.8378,10.0867
441,1317.88,0,500,2,3,415.909,-311.434,345.794,-179.4005,-2.838,10.0873
442,1317.88,0,500,2,3,415.906,-310.552,345.79,-179.3992,-2.8377,10.0869
443,1317.88,0,500,2,3,415.906,-309.753,345.789,-179.3995,-2.837,10.0865
444,1317.88,0,500,2,3,415.906,-309.116,345.789,-179.4,-2.8375,10.0868
445,1317.88,0,500,2,3,415.911,-308.31,345.794,-179.4003,-2.8383,10.0873
446,1317.88,0,500,2,3,415.906,-307.67,345.792,-179.3997,-2.8379,10.0876
447,1317.88,0,500,2,3,415.909,-306.87,345.791,-179.4002,-2.8373,10.088
448,1317.88,0,500,2,3,415.903,-306.234,345.795,-179.4002,-2.8375,10.0862
449,1317.88,0,500,2,3,415.906,-305.433,345.793,-179.3999,-2.8379,10.0867
450,1317.88,0,500,2,3,415.909,-304.593,345.795,-179.4007,-2.8377,10.0868
451,1317.88,0,500,2,3,415.906,-303.789,345.791,-179.3993,-2.8372,10.0873
452,1317.88,0,500,2,3,415.908,-302.948,345.792,-179.3994,-2.8379,10.0876
453,1317.88,0,500,2,3,415.907,-302.348,345.798,-179.3999,-2.8384,10.0876
454,1317.88,0,500,2,3,415.903,-301.672,345.798,-179.4004,-2.8377,10.0863
455,1317.88,0,500,2,3,415.909,-300.829,345.792,-179.3999,-2.838,10.0873
456,1317.88,0,500,2,3,415.908,-300.233,345.791,-179.4,-2.8381,10.0873
457,1317.88,0,500,2,3,415.908,-299.43,345.792,-179.4001,-2.8374,10.0872
458,1317.88,0,500,2,3,415.907,-298.586,345.791,-179.3993,-2.8374,10.0883
459,1317.88,0,500,2,3,415.907,-297.751,345.796,-179.4008,-2.8379,10.0872
460,1317.88,0,500,2,3,415.908,-296.949,345.79,-179.3997,-2.8377,10.0872
461,1317.88,0,500,2,3,415.908,-296.35,345.794,-179.4004,-2.8384,10.088
462,1317.88,0,500,2,3,415.907,-295.511,345.791,-179.4003,-2.8376,10.0877
463,1317.88,0,500,2,3,415.908,-294.67,345.796,-179.4002,-2.8384,10.0875
464,1317.88,0,500,2,3,415.908,-294.269,345.795,-179.4003,-2.8381,10.0878
465,1317.88,0,500,2,3,415.909,-293.47,345.787,-179.4001,-2.8371,10.0886
466,1317.88,0,500,2,3,415.907,-292.633,345.791,-179.3999,-2.8378,10.0862
467,1317.88,0,500,2,3,415.906,-291.836,345.789,-179.4004,-2.8374,10.0869
468,1317.88,0,500,2,3,415.906,-291.195,345.796,-179.4004,-2.8377,10.0862
469,1317.88,0,500,2,3,415.906,-290.354,345.792,-179.3997,-2.8381,10.0868
470,1317.88,0,500,2,3,415.907,-289.555,345.796,-179.4008,-2.8382,10.0862
471,1317.88,0,500,2,3,415.906,-288.707,345.797,-179.3998,-2.8382,10.0876
472,1317.88,0,500,2,3,415.901,-288.116,345.798,-179.4004,-2.8374,10.0871
473,1317.88,0,500,2,3,415.905,-287.613,345.788,-179.3995,-2.8367,10.0871
474,1317.88,0,500,2,3,415.903,-287.585,345.795,-179.4001,-2.8372,10.0874
475,1317.88,0,500,2,3,415.903,-287.585,345.795,-179.4001,-2.8372,10.0874
476,1317.88,0,500,2,3,415.904,-287.543,345.792,-179.3997,-2.837,10.0872
477,1317.88,0,500,2,3,415.904,-287.21,345.792,-179.4003,-2.837,10.0884
478,1317.88,0,500,2,3,415.903,-286.386,345.797,-179.3998,-2.8374,10.0882
479,1317.88,0,500,2,3,415.904,-285.588,345.8,-179.401,-2.8377,10.0884
480,1317.88,0,500,2,3,415.903,-284.751,345.794,-179.3996,-2.8375,10.0876
481,1315.06,0,500,2,3,415.903,-283.945,345.795,-179.3997,-2.8369,10.0887
482,1313.94,0,500,2,3,415.902,-260.591,345.79,-179.3987,-2.8373,10.0856
483,1313.94,0,500,2,3,415.901,-236.833,345.798,-179.3999,-2.8378,10.0857
484,1313.94,0,500,2,3,415.905,-236.228,345.799,-179.3994,-2.8381,10.0865
485,1313.94,0,500,2,3,415.903,-235.595,345.797,-179.3995,-2.8376,10.086
486,1313.94,0,500,2,3,415.902,-234.753,345.8,-179.3999,-2.8382,10.0867
487,1313.94,0,500,2,3,415.9,-234.155,345.798,-179.4001,-2.8377,10.0852
488,1313.94,0,500,2,3,415.903,-233.31,345.795,-179.4,-2.8379,10.0866
489,1313.94,0,500,2,3,415.902,-232.43,345.796,-179.3993,-2.8376,10.0857
490,1313.94,0,500,2,3,415.902,-231.834,345.797,-179.3997,-2.8373,10.0863
491,1313.94,0,500,2,3,415.904,-230.996,345.795,-179.3997,-2.8377,10.0856
492,1313.94,0,500,2,3,415.902,-230.194,345.793,-179.3989,-2.8371,10.0852
493,1313.94,0,500,2,3,415.901,-229.548,345.796,-179.3996,-2.8372,10.0872
494,1313.94,0,500,2,3,415.904,-228.752,345.797,-179.3999,-2.8377,10.0868
495,1313.94,0,500,2,3,415.901,-227.909,345.799,-179.3996,-2.8378,10.0869
496,1313.94,0,500,2,3,415.905,-227.035,345.794,-179.4002,-2.8374,10.0853
497,1313.94,0,500,2,3,415.902,-226.195,345.791,-179.3994,-2.8369,10.0855
498,1313.94,0,500,2,3,415.902,-225.389,345.797,-179.3994,-2.8372,10.0867
499,1313.94,0,500,2,3,415.904,-224.55,345.801,-179.4,-2.8383,10.0855
500,1313.94,0,500,2,3,415.901,-223.753,345.801,-179.3995,-2.8381,10.0859
501,1313.94,0,500,2,3,415.901,-222.912,345.797,-179.3996,-2.837,10.0854
502,1313.94,0,500,2,3,415.901,-222.113,345.797,-179.4,-2.8378,10.0866
503,1313.94,0,500,2,3,415.904,-221.274,345.796,-179.3994,-2.8377,10.0862
504,1313.94,0,500,2,3,415.903,-220.43,345.798,-179.4,-2.8372,10.0865
505,1313.94,0,500,2,3,415.902,-219.834,345.799,-179.3998,-2.8381,10.0867
506,1313.94,0,500,2,3,415.901,-218.994,345.795,-179.4,-2.8372,10.087
507,1313.94,0,500,2,3,415.902,-218.19,345.795,-179.3995,-2.8371,10.0855
508,1313.94,0,500,2,3,415.904,-217.351,345.794,-179.399,-2.8372,10.0859
509,1313.94,0,500,2,3,415.899,-216.513,345.796,-179.3998,-2.8369,10.0863
510,1313.94,0,500,2,3,415.901,-215.672,345.794,-179.3992,-2.837,10.0853
511,1313.94,0,500,2,3,415.903,-214.83,345.799,-179.3993,-2.8377,10.0865
512,1313.94,0,500,2,3,415.903,-214.233,345.8,-179.3999,-2.838,10.0861
513,1313.94,0,500,2,3,415.904,-213.395,345.792,-179.3989,-2.8376,10.0851
514,1313.94,0,500,2,3,415.901,-212.726,345.795,-179.399,-2.8376,10.0864
515,1313.94,0,500,2,3,415.903,-212.59,345.797,-179.3999,-2.8376,10.0852
516,1313.94,0,500,2,3,415.903,-212.59,345.797,-179.3999,-2.8376,10.0852
517,1313.94,0,500,2,3,415.906,-212.557,345.797,-179.3998,-2.8377,10.085
518,1313.94,0,500,2,3,415.903,-212.039,345.794,-179.4003,-2.8374,10.0843
519,1313.94,0,500,2,3,415.904,-211.198,345.8,-179.4005,-2.8383,10.0842
520,1313.94,0,500,2,3,415.901,-210.392,345.799,-179.3993,-2.8376,10.0843
521,1313.94,0,500,2,3,415.903,-209.552,345.798,-179.3998,-2.8373,10.0849
522,1313.94,0,500,2,3,415.905,-208.752,345.8,-179.3997,-2.8377,10.085
523,1313.94,0,500,2,3,415.904,-207.914,345.798,-179.4002,-2.8374,10.0856
524,1313.94,0,500,2,3,415.904,-207.075,345.796,-179.3998,-2.8379,10.0841
525,1313.94,0,500,2,3,415.906,-206.277,345.799,-179.4007,-2.8378,10.085
526,1313.94,0,500,2,3,415.903,-205.67,345.798,-179.3997,-2.838,10.0863
527,1313.94,0,500,2,3,415.902,-205.03,345.797,-179.3994,-2.8375,10.0859
528,1313.94,0,500,2,3,415.901,-204.236,345.798,-179.4002,-2.8374,10.0846
529,1313.94,0,500,2,3,415.907,-203.393,345.792,-179.3994,-2.8376,10.0847
530,1313.94,0,500,2,3,415.9,-202.556,345.797,-179.3997,-2.8371,10.084
531,1313.94,0,500,2,3,415.903,-201.755,345.8,-179.3998,-2.838,10.0858
532,1313.94,0,500,2,3,415.906,-200.914,345.8,-179.4004,-2.838,10.0845
533,1313.94,0,500,2,3,415.9,-200.113,345.794,-179.399,-2.8372,10.0841
534,1313.94,0,500,2,3,415.903,-199.477,345.802,-179.4003,-2.8386,10.0845
535,1313.94,0,500,2,3,415.901,-198.677,345.797,-179.3999,-2.8372,10.0848
536,1313.94,0,500,2,3,415.906,-197.83,345.799,-179.3999,-2.8383,10.0866
537,1313.94,0,500,2,3,415.904,-197.237,345.795,-179.3994,-2.8376,10.0843
538,1313.94,0,500,2,3,415.905,-196.395,345.795,-179.4002,-2.8378,10.086
539,1313.94,0,500,2,3,415.905,-195.798,345.798,-179.4003,-2.8378,10.0845
540,1313.94,0,500,2,3,415.903,-194.958,345.791,-179.3997,-2.8365,10.084
541,1313.94,0,500,2,3,415.902,-194.156,345.802,-179.4004,-2.8383,10.0853
542,1313.94,0,500,2,3,415.903,-193.315,345.797,-179.4,-2.8372,10.0856
543,1313.94,0,500,2,3,415.906,-192.513,345.802,-179.4002,-2.8385,10.0855
544,1313.94,0,500,2,3,415.906,-191.914,345.798,-179.3998,-2.838,10.0848
545,1313.94,0,500,2,3,415.903,-191.074,345.793,-179.3994,-2.8369,10.0851
546,1313.94,0,500,2,3,415.903,-190.238,345.795,-179.4004,-2.8376,10.0854
547,1313.94,0,500,2,3,415.903,-189.594,345.796,-179.4004,-2.8377,10.0861
548,1313.94,0,500,2,3,415.906,-188.955,345.799,-179.4004,-2.838,10.0846
549,1313.94,0,500,2,3,415.905,-188.156,345.797,-179.4003,-2.8372,10.0852
550,1313.94,0,500,2,3,415.904,-187.624,345.797,-179.3994,-2.8374,10.0852
551,1313.94,0,500,2,3,415.905,-187.591,345.797,-179.3993,-2.8375,10.0849
552,1313.94,0,500,2,3,415.906,-187.558,345.796,-179.3992,-2.8376,10.0846
553,1313.94,0,500,2,3,415.906,-187.033,345.798,-179.3993,-2.8373,10.0845
554,1313.94,0,500,2,3,415.907,-186.234,345.798,-179.3992,-2.8383,10.0852
555,1313.94,0,500,2,3,415.906,-185.394,345.795,-179.3989,-2.8376,10.0849
556,1313.94,0,500,2,3,415.907,-184.394,345.796,-179.3998,-2.8375,10.0855
557,1313.94,0,500,2,3,415.905,-183.554,345.8,-179.3992,-2.8382,10.0854
558,1313.94,0,500,2,3,415.907,-182.955,345.799,-179.399,-2.8381,10.0841
559,1313.94,0,500,2,3,415.907,-182.115,345.798,-179.3989,-2.8376,10.0847
560,1313.94,0,500,2,3,415.906,-181.316,345.798,-179.3997,-2.8381,10.0848
561,1313.94,0,500,2,3,415.902,-180.477,345.795,-179.3996,-2.8376,10.0854
562,1313.94,0,500,2,3,415.907,-179.876,345.796,-179.3995,-2.8377,10.085
563,1313.94,0,500,2,3,415.904,-179.035,345.801,-179.3998,-2.8379,10.0842
564,1313.94,0,500,2,3,415.904,-178.235,345.796,-179.3995,-2.8369,10.0851
565,1313.94,0,500,2,3,415.905,-177.196,345.799,-179.3996,-2.8381,10.0857
566,1313.94,0,500,2,3,415.907,-176.591,345.799,-179.3995,-2.8382,10.0861
567,1313.94,0,500,2,3,415.904,-175.757,345.793,-179.399,-2.8374,10.0853
568,1313.94,0,500,2,3,415.908,-175.118,345.799,-179.3993,-2.8384,10.0841
569,1313.94,0,500,2,3,415.904,-174.317,345.801,-179.3994,-2.8381,10.0836
570,1313.94,0,500,2,3,415.902,-173.277,345.798,-179.3991,-2.8372,10.0836
571,1313.94,0,500,2,3,415.906,-172.633,345.791,-179.3986,-2.837,10.0853
572,1313.94,0,500,2,3,415.904,-171.831,345.794,-179.3988,-2.8369,10.0857
573,1313.94,0,500,2,3,415.902,-170.993,345.796,-179.3989,-2.837,10.0844
574,1313.94,0,500,2,3,415.904,-170.196,345.795,-179.3995,-2.8376,10.0847
575,1313.94,0,500,2,3,415.902,-169.555,345.802,-179.3991,-2.8377,10.0843
576,1313.94,0,500,2,3,415.905,-168.717,345.799,-179.3995,-2.8384,10.0838
577,1313.94,0,500,2,3,415.902,-168.114,345.801,-179.3989,-2.8378,10.085
578,1313.94,0,500,2,3,415.905,-167.318,345.802,-179.3996,-2.8386,10.084
579,1313.94,0,500,2,3,415.907,-166.476,345.8,-179.3993,-2.8384,10.0843
580,1149.99,0,500,2,3,415.907,-165.635,345.798,-179.3991,-2.8382,10.0846
581,1096.8,0,150,2,3,415.9,-139.357,345.797,-179.3991,-2.8376,10.0851
582,1182.1,0,150,2,3,415.903,-107.519,345.8,-179.3998,-2.8376,10.0846
583,1182.1,0,150,2,3,415.906,-73.08,345.803,-179.4005,-2.8387,10.0843
584,1182.1,0,150,2,3,415.907,-72.235,345.803,-179.3997,-2.8384,10.0851
585,1182.1,0,150,2,3,415.903,-71.399,345.802,-179.4,-2.8377,10.085
586,1182.1,0,150,2,3,415.905,-70.796,345.8,-179.3997,-2.8377,10.0841
587,1182.1,0,150,2,3,415.904,-69.957,345.801,-179.4006,-2.8383,10.0848
588,1182.1,0,150,2,3,415.903,-69.159,345.802,-179.3999,-2.8379,10.0835
589,1182.1,0,150,2,3,415.903,-68.321,345.805,-179.4009,-2.8387,10.0842
590,1182.1,0,150,2,3,415.904,-67.519,345.802,-179.4,-2.8378,10.0836
591,1182.1,0,150,2,3,415.903,-66.874,345.805,-179.3997,-2.8384,10.0849
592,1182.1,0,150,2,3,415.907,-66.041,345.799,-179.4,-2.838,10.0834
593,1182.1,0,150,2,3,415.901,-65.199,345.804,-179.4005,-2.8378,10.0849
594,1182.1,0,150,2,3,415.904,-64.158,345.803,-179.4,-2.8388,10.0848
595,1182.1,0,150,2,3,415.901,-63.356,345.802,-179.4002,-2.8376,10.0849
596,1182.1,0,150,2,3,415.902,-62.694,345.8,-179.3994,-2.8377,10.085
597,1182.1,0,150,2,3,415.903,-62.592,345.802,-179.4,-2.8379,10.0839
598,1182.1,0,150,2,3,415.903,-62.592,345.802,-179.4,-2.8379,10.0839
599,1182.1,0,150,2,3,415.904,-62.586,345.802,-179.4,-2.8379,10.0847
600,1182.1,0,150,2,3,415.902,-62.251,345.796,-179.3997,-2.8366,10.0844
601,1182.1,0,150,2,3,415.903,-61.433,345.804,-179.3996,-2.838,10.0849
602,1182.1,0,150,2,3,415.901,-60.797,345.804,-179.4001,-2.8378,10.0839
603,1182.1,0,150,2,3,415.901,-60.195,345.804,-179.3996,-2.8378,10.0837
604,1182.1,0,150,2,3,415.901,-59.355,345.804,-179.4,-2.8379,10.0839
605,1182.1,0,150,2,3,415.901,-58.555,345.804,-179.3996,-2.8382,10.0841
606,1182.1,0,150,2,3,415.901,-57.717,345.799,-179.3998,-2.8377,10.0843
607,1182.1,0,150,2,3,415.904,-56.918,345.801,-179.4004,-2.8377,10.0831
608,1182.1,0,150,2,3,415.902,-56.077,345.805,-179.3998,-2.8386,10.0833
609,1182.1,0,150,2,3,415.902,-55.235,345.804,-179.4001,-2.8384,10.0843
610,1182.1,0,150,2,3,415.903,-54.631,345.802,-179.3994,-2.838,10.0849
611,1182.1,0,150,2,3,415.903,-53.994,345.796,-179.3995,-2.8369,10.0846
612,1182.1,0,150,2,3,415.902,-53.198,345.801,-179.4002,-2.8372,10.0834
613,1182.1,0,150,2,3,415.902,-52.156,345.803,-179.4004,-2.8375,10.0834
614,1182.1,0,150,2,3,415.901,-51.356,345.804,-179.3998,-2.8377,10.0845
615,1182.1,0,150,2,3,415.906,-50.514,345.803,-179.4003,-2.8384,10.084
616,1182.1,0,150,2,3,415.903,-49.678,345.8,-179.4003,-2.8379,10.0828
617,1182.1,0,150,2,3,415.903,-48.873,345.804,-179.3998,-2.8383,10.0847
618,1182.1,0,150,2,3,415.902,-48.033,345.804,-179.3998,-2.838,10.0842
